director
Thomas Riedelsheimer
Blair Treu
Maurice Devereaux
Christopher Nolan
Andrew Stanton
Jon Favreau
Pierre Morel
Steven Spielberg
Catherine Hardwicke
Marc Forster
Mark Osborne
John Stevenson
Sean Anders
Phyllida Lloyd
David Fincher
Rob Cohen
Louis Leterrier
Clint Eastwood
Eric Darnell
Tom McGrath
Guillermo del Toro
Doug Liman
Eric Brevig
Timur Bekmambetov
Bradley Raymond
Danny Boyle
Loveleen Tandan
Olivier Megaton
Bryan Singer
Roland Emmerich
Peter Berg
Kathryn Bigelow
Tom Vaughan
Andrew Adamson
Ben Stiller
D.J. Caruso
Mark Herman
Sylvester Stallone
Paul W.S. Anderson
Jon M. Chu
Scott Derrickson
Edward Neumeier
Gabriele Muccino
Matt Reeves
Chris Williams
Byron Howard
Nicholas Stoller
Baz Luhrmann
Peyton Reed
David Frankel
Ridley Scott
Ethan Coen
Joel Coen
Anne Fletcher
Iain Softley
Robert Luketic
Roger Donaldson
Adam McKay
Adam Brooks
Andy Tennant
Jeff Wadlow
David Gordon Green
Darren Aronofsky
Adam Shankman
Lexi Alexander
John Moore
Alexandre Aja
Pete Travis
Kevin Smith
Peter Segal
David Wain
Russell Mulcahy
Ron Howard
Kenny Ortega
Stephen Daldry
Mathieu Kassovitz
Christian Molina
Martin McDonagh
Clint Eastwood
Mark Waters
Jon Hurwitz
Hayden Schlossberg
Griffin Dunne
Nick Moore
Ric Roman Waugh
Robert Vince
Raman Hui
David Ayer
Peter Sollett
Seth Gordon
Damon Santostefano
Robert C. Cooper
Fred Wolf
Doug Sweetland
Dave Filoni
David Hackl
Marco Schnabel
Lana Wachowski
Lilly Wachowski
Woody Allen
Jimmy Hayward
Steve Martino
Saul Dibb
Mike Leigh
Rob Minkoff
Steven Soderbergh
Angus MacLane
Jon Avnet
Brad Anderson
Jeffrey Nachmanoff
Dennis Dugan
Edward Zwick
Stephen Belber
Gregory Hoblit
Craig Pryce
Lisa Azuelos
Bryan Bertino
Martin Wood
Gus Van Sant
Howard McCain
Chris Carter
John Patrick Shanley
Jonathan Demme
Nick Park
Gil Kenan
Paul Weiland
Justin Chadwick
John Glenn
Charles Crossin
Ronaldo Nacionales
Markian Saray
Marcel Langenegger
Guy Ritchie
David Moreau
Xavier Palud
Isabel Coixet
Oxide Pang Chun
Danny Pang
Jason Friedberg
Aaron Seltzer
Kimberly Peirce
Steven Brill
Charlie Kaufman
Yann Samuell
Fernando Meirelles
Frank Miller
William Maher
Rod Lurie
James Watkins
Ed Harris
Gregor Jordan
M. Night Shyamalan
Neil Marshall
GÃ¡bor CsupÃ³
Louis Morneau
Nicolas Winding Refn
Ari Folman
Joachim RÃ¸nning
Espen Sandberg
Craig Shapiro
Michael Patrick King
Peter Cattaneo
Conrad Helten
Robert Stevenhagen
Sam Fell
Jay Lee
Michael Henger
Kari Juusonen
Craig Mazin
Gina PrinceBythewood
Eric Red
Richard Eyre
Raja Gosnell
Guillermo Arriaga
Sam Mendes
Michel Gondry
Christine Jeffs
Peter Avanzino
Mikael Salomon
Carter Smith
Matthew Diamond
David Koepp
Steve McQueen
Kari Skogland
Chuck Patton
Josef Rusnak
Dwayne CareyHill
Tony Jaa
Panna Rittikrai
Bharat Nalluri
Gavin O'Connor
Toby Wilkins
Seth Green
S.R. Bindler
Michael McCullers
Vadim Jean
Deb Hagan
Cyrus Nowrasteh
Dennis Lee
Julian Jarrold
Masayuki Ochiai
Roger Kumble
Rian Johnson
Brian Robbins
Stuart Gillard
John Erick Dowdle
Marcos Siega
Dave Bullock
Marc SchÃ¶lermann
Eric Valette
Marcel Sarmiento
Gadi Harel
Gurinder Chadha
Alan Ball
Rupert Wyatt
Gregory Mackenzie
Callie Khouri
Gino Nichele
Jens Hoffmann
Matthew O'Callaghan
Todd Wilderman
Paul Andrew Williams
Yasuhiro Aoki
Futoshi Higashide
Toshiyuki Kubooka
Hiroshi Morioka
JongSik Nam
Shoujirou Nishimi
James Gray
Rodrigo GarcÃ­a
Sanaa Hamri
Gary Fleder
Fred Wolf
Jennifer Chambers Lynch
Diane English
Chu Yenping
Stephen Herek
John Madden
Andrey Kravchuk
Ben Rock
George C. Wolfe
Jeff Lowell
Kirk De Micco
Steve Conrad
Neil LaBute
Yavar Abbas
Courtney Hunt
Malcolm D. Lee
Yam Laranas
Craig Lucas
Sacha Goedegebure
Steve Miner
Gary Jones
Juraj Jakubisko
Joel Soisson
P.J. Pesce
William Lau
Jim Torres
Ãlex de la Iglesia
Jay Oliva
Stephan Elliott
David Denneen
Alex Winter
Ashutosh Gowariker
Nelson McCormick
Uwe Boll
Neil Thompson
Clark Gregg
Fabrice Du Welz
Joshua Seftel
Jonathan Levine
Barry Levinson
Larry Bishop
Brian Goodman
Jonathan Frakes
Fred CavayÃ©
Gerald McMorrow
Lori Petty
Roel ReinÃ©
Jay Roach
David E. Talbert
Gilles Bourdos
Darnell Martin
Alberto Sironi
Tyler Perry
Nick Everhart
Brett Simon
Jason Friedberg
Aaron Seltzer
James Marsh
Mike Maguire
Tom Kuntz
Spike Lee
Catherine Cyran
Robert Kenner
Isaac Florentine
Susanna White
Simon Cellan Jones
John Simpson
Howard Deutch
CÃ©dric Klapisch
Tom Shankland
John Suits
Gabriel Cowan
RyÃ»hei Kitamura
Darren Lynn Bousman
Simon Hunter
Daniel Myrick
Daniel Lee
Philip Martin
Don E. FauntLeRoy
Shamim Sarif
Steve Miner
Dave Payne
Larry Charles
Joshua Michael Stern
Baillie Walsh
Jonathan Levine
James Honeyborne
Jeff Buhler
Gregg Bishop
Neil Burger
Nigel Cole
Rowan Woods
Marc Abraham
Bruce McDonald
Ian Fitzgibbon
Jonas Barnes
Michael Manasseri

Mark Pellington
Bruno Barreto
JeanPaul SalomÃ©
Serge Boutleroff
Matt Aselton
Oliver Stone
George Gallo
John Maybury
AgnÃ¨s Merlet
Alex Kendrick
James Dodson
Marty Callner
Noam Murro
Yoshihiro Nishimura
Ryan Little
Olivier Assayas
Jon Poll
Ching SiuTung
Ben Stassen
David Mamet
JeanStÃ©phane Sauvaire
Gianni Di Gregorio
Jennifer Flackett
Mark Levin
Eric Bross
FranÃ§ois Desagnat
Thomas Sorriaux
Darren Grant
Todd Stephens
Anthony Leondis
Adam Jay Epstein
Andrew Jacobson
Christian Duguay
Dan Zeff
Noel Clarke
Kent Alterman
Mickey Liddell
Joel Hopkins
Robert B. Weide
Robert Allan Ackerman
James Bolton
Robby Henson
Rigoberto CastaÃ±eda
Jeremiah Kipp
Zeke Dunn
Nicole Real
Glenn McQuaid
Marco Kreuzpaintner
Daniel Myrick
Gideon Raff
Martin Koolhoven
Tibor TakÃ¡cs
Susan Montford
Kelly Reichardt
Sean Ellis
Jon Cassar
Joel Soisson
Samuel Benchetrit
Anne Fontaine

Malcolm D. Lee
Derick Martini
Michael Simon
Pete Riski
Stuart Gillard
David Gordon Green
Steven Jacobson
Patricia Rozema
Lev L. Spiro
Benny Chan
A.R. Murugadoss
Duane Clark
Austin Chick
Sally George
Stephen Walker
Joss Whedon
Paul Morrison
Tatia Rosenthal
Chris Moore
Abbas Tyrewala
Mike Nawrocki
Tom Putnam
Steven Smith
Stephen Reynolds
Uwe Boll
Bouli Lanners
Olivier Marchal
Antonio Campos
Ralph Ziman
Lucky McKee
Trygve Allister Diesen
Peter Werner
Brian Smrz
Adam Gierasch
Randall Miller
Michel Delgado
Jeff King
Todd Kessler
Andrew Fleming
Gil Junger
Eduardo SÃ¡nchez
Bruce LaBruce
Christophe Barratier
Adrian Vitoria
Olly Blackburn
Nicky Li ChungChi
Damian Harris
Sam Dunn
Frank Henenlotter
Erick Zonca
Morgan Spurlock
Paddy Breathnach
Alex Gibney

JeanPaul Lilienfeld
Sean McGinly
Kim JinYeong
Elissa Down
Jeremy Lovering
Vincent Garenq
Silvio Muccino
Jared Drake

Dan Ireland
Abbas Alibhai Burmawalla
Mastan Alibhai Burmawalla
Martin Scorsese
Jean Becker
Andy Goddard
Alex Rivera
Patrick Hughes
Adam Fields
James Colquhoun
Michael Roesch
Peter Scheerer
Udayan Prasad
Charles Robert Carner
Andy Muschietti
Chip Hale
JeanPierre Dardenne
Luc Dardenne
William Malone
Nina Paley
Olivier Van Hoofstadt
Chris Bell
David de Vries
Aaron Aites
John Gulager
Patricia Riggen
Michael Lembeck
Kurt Kuenne
Josef Rusnak
Pitof
Mark Tonderai
Allan Mauduit
Phil Flores
Mitchell Altieri
Gil Cates Jr.
David R. Ellis
Eric Styles
Vicente Amorim
T. Sean Shannon
Steven Sheil
Sharon Maguire
Michael Grossman
Louis C.K.
Shannon Hartman
Yann Demange
J.T. Petty
Marianna Palka
Tom Gustafson
Carlo Verdone
Mark Hartley
Tyler Perry
Sacha Gervasi
Christian Duguay
Mark Rosman
Lars Jacobson
Amardeep Kaleka
Tom McLoughlin
Steve Hoefer
Joel Viertel
Peter Joseph
Nathan Frankowski
Ã–zgÃ¼r Yildirim
Shane Meadows
Mikael Salomon
Joel Anderson
Rocco Urbisci
Christopher Denham
Paul Gross
Emir Kusturica
Richard Gale
Philip Sansom
Olly Williams
Michael McGowan
Mauro Lima
Antoine de Caunes
Denny Tedesco
John Lasseter
Victor Navone
Rob Gibbs
Tom Hooper

Daniel Barnz
Paul Hoen
Steve Jacobs
Breno Silveira
Peggy Holmes
Marc Caro
Giulio Manfredonia

Kristopher Belman
Bruce Hendricks
Oliver Irving

Nacho G. Velilla
Juno John Lee
Joe Johnston
Nicolas Winding Refn
David Yates
Rob Marshall
Rupert Wyatt
Kenneth Branagh
Andrew Niccol
Patrick Lussier
Simon West
Duncan Jones
Brad Bird
Glenn Ficarra
John Requa
David Fincher
Neil Burger
Jennifer Yuh
Dennis Dugan
Seth Gordon
Shawn Levy
Will Gluck
Jake Kasdan
Guy Ritchie
John Lasseter
Brad Lewis
Martin Campbell
Todd Phillips
Ivan Reitman
Steven Spielberg
Paul Feig
Bobby Farrelly
Peter Farrelly
J.J. Abrams
Zack Snyder
Catherine Hardwicke
Bill Condon
Steve McQueen
Karen Disher
Mark Waters
Terrence Malick
D.J. Caruso
Carlos Saldanha
Michel Hazanavicius
Frank Coraci
Jon Favreau
Bradley Raymond
Steven Spielberg
Jonathan Levine
Gore Verbinski
David Dobkin
Martin Scorsese
Brad Furman
Mark Neveldine
Brian Taylor
Lone Scherfig
Gary McKendry
Mikael HÃ¥fstrÃ¶m
Stephen Anderson
Don Hall
Paul W.S. Anderson
David Hare
Phil Traill
Declan O'Brien
Woody Allen
Scott Stewart
Sarah Smith
Barry Cook
Jason Reitman
Gavin O'Connor
John Singleton
Jaume ColletSerra
George Nolfi
Tarsem Singh
Drake Doremus
Tom Hanks
Greg Mottola
Aaron Harvey
Ben Palmer
Olivier Megaton
Jonathan Liebesman
Steven Quale
Marc Forster
Dennis Dugan
Mark Mylod
Dominic Sena
Simon Curtis
Scott Spiegel
Cameron Crowe
Jamie Linden
Chris Gorak
Tate Taylor
Joe Carnahan
Bennett Miller
Lynne Ramsay
Christian E. Christiansen
Chris Miller
Tomas Alfredson
Michel Gondry
Luke Greenfield
Marcus Nispel
Damon Santostefano
Oliver Parker
Steven Soderbergh
Tom Owens
David Frankel
Daniel Barnz
Todd StraussSchulson
Matthijs van Heijningen Jr.
Brett Ratner
Garry Marshall
David Gordon Green
Sam Liu
Ron Fricke
Spike Brandt
Bille Woodruff
Gonzalo LÃ³pezGallego
Craig Gillespie
George Miller
Wes Craven
Simon Wells
Joe Cornish
David Bowers
Raman Hui
Stephen Daldry
Mark Atkins
Mike Mitchell
Jodie Foster
Rod Lurie
John Madden
Raja Gosnell
David Mackenzie
Joe Wright
Morten Tyldum
Adam Kassen
Mark Kassen
Stephan Elliott
Julia Leigh
Richard Ayoade
Rob Minkoff
J.C. Chandor
Kelly Asbury
Elliott Lester
Miguel Arteta
Alexander Payne
Tim Hill
Bruce Robinson
Joseph Kahn
John Michael McDonagh
Claudio FÃ¤h
Jesse Peretz
Matthew Chapman
Craig Brewer
Nicole Kassell
Joel Schumacher
Roman Polanski
Mike Cahill
George Clooney
Alex Zamm
Michael Bay
Henry Joost
Ariel Schulman
Juan Carlos Fresnadillo
Ron Howard
Michael Dowse
Tanya Wexler
Mitch Glazer
Adam Wingard
Julian Gilbey
James Bobin
Robert Rodriguez
David Schwimmer
Dito Montiel
Alex Gregory
Peter Huyck
Cary Fukunaga
Roger Donaldson
William Lau
Terry Klassen
Jason Winer
Troy Quane
Michael Damian
Jeff Tremaine
Kevin Macdonald
David Gordon Green
MichaÃ«l R. Roskam
Geoffrey Fletcher
Madonna
Enrico Casarosa
Jim Field Smith
Darren Lynn Bousman
Jeffrey Hornaday
William Kaufman
Ti West
Gus Van Sant
Lawrence Silverstein
Michael Damian
Ralph Fiennes
Clint Eastwood
Alister Grierson
Tommy Lee Jones
Douglas McGrath
David Cronenberg
Sean McNamara
Ruben Fleischer
Nick Murphy 
Mike Disa
Tony Kaye
John Bonito
Jonathan Newman
Sam Liu
Lauren Montgomery
Mike Elliott
Derick Martini
Renny Harlin
Trey Stokes
Travis Fort
Ernie Barbarash
Francis Lawrence
Jim Sheridan
Chris Weitz
Phil Dornfeld
P.J. Pettiette
Dermot Mulroney
Michael Pavone
Oren Moverman
Sean Durkin
Jeff Nichols
Joe Nussbaum
Paddy Considine
Justin Kurzel
Wim Wenders
Nick Willing
Rob Gibbs
Kjell Sundvall
Simon J. Smith
Carl Tibbetts
Alex Kendrick
Craig Pryce
Zal Batmanglij
JeanJacques Annaud
Alex Ranarivelo
John Putch
William Friedkin
Angus MacLane
Kurt Mattila
John Whitesell
Stuart Ortiz
Colin Minihan
VÃ­ctor GarcÃ­a
Chris Berkeley
Lauren Montgomery
Jay Oliva
Angel Gracia
Alejandro BruguÃ©s
Charles Martin Smith
Michael Lembeck
Melanie Mayron
Lasse HallstrÃ¶m
Gary Hustwit
Benny Chan
Adrian Vitoria
Lucky McKee
Uwe Boll
Justin Lin
J.T. Tepnapa
 FrÃ©dÃ©ric Jardin
Rob Hedden
Angelina Jolie
Dan Povenmire
Robert Hughes
Sam Levinson
Matthew Parkhill
Julie Delpy
Salim Akil
Daniel Auteuil
Patricia Riggen
Chris Kentis
Laura Lau
Jonathan Hensleigh
Michael Winterbottom
Curtis Hanson
Martin Guigui
Andrea Arnold
Matthew Hope
Keith Scholey
Alastair Fothergill
Lynn Shelton
Stig Svendsen
Terry Miles
Thomas Bezucha
Tom McCarthy
Griff Furst
Mike Gunther
Todd Solondz
Robert Vince
Antti Jokinen
Kenneth Lonergan
Mateo Gil
Nick Moore
Nick Hamm
Zeke Norton
Michael Brandt
Alan Brown
Leythum
Carlo Ledesma
Matthias SchweighÃ¶fer
Kat Coiro
Azazel Jacobs
Phyllida Lloyd
Terry Klassen
Mark Baldo
Douglas Aarniokoski
Kevin Smith
Leythum
Lee Tamahori
Francis Ford Coppola
Bobcat Goldthwait
Lee Hirsch
Paul Dugdale
Adamo P. Cultraro
Abel Ferrara
Jonathan English
Jim Kohlberg
Alex Orwell
Kelly Smith
Jennifer Westfeldt
Michael Jai White
Lee Fulkerson
David R. Ellis
Gil Junger
James Strong
Sam Jaeger
JÃ©rÃ´me Salle
Jason Eisener
Tyler Perry
Sheree Folkson
Benny Boom
Don Handfield
Curt Morgan
Paul Johansson
Mary Harron
Niall MacCormick
Michael Pavone
Julien Magnat
Nick Lyon
Michael Winnick
Paolo Sorrentino
Chris Fisher
Gary Rydstrom
James Hacking
Kriv Stenders
Jason Connery
PaweÅ‚ Pawlikowski
Elgin James
Antoine Thomas
Jose Montesinos
Nick Morris
Laurence Connor
Steve Hickner
Anne K. Black
Roland JoffÃ©
Jason Bourque
Joe Nimziki
Vincent Garenq
Carles Torrens
Jonah Loop
Rodrigo GarcÃ­a
Richard De Aragues
Tony Krantz
Ami Canaan Mann
Agnieszka Holland
Paolo Costella
Dexter Fletcher
K. Asher Levin
John Stockwell
Sebastian Gutierrez
Lauren Montgomery
Michael Gunton
Martha Holmes
Jesse T. Cook
Laurent Bernier
Mario Van Peebles
Gavin Wiesen
Wayne Wang
Mark Pellington
John Stimpson
Mike Flanagan
Laurieann Gibson
William Eubank
Dee Rees
Luc Besson
Aaron Woodley
Christophe HonorÃ©
Miranda July
Charles BinamÃ©
Andrew Beall
Frank Molieri
Sean Hogan
Andrew Parkinson
Simon Rumley
Rich Cowan
Bertrand Bonello
Tom Brady
Anthony DiBlasi
Jack Heller
Lance Daly
George Ratliff
Jay Lee
Andrew Haigh
Leigh Scott
Jeffrey Donovan
Ben Wheatley
Peter Joseph
TeSheng Wei
AgnÃ¨s Merlet
Stephen Herek
Michael Nankin
Sean McNamara
Ian Fitzgibbon
Jon M. Chu
NicolÃ¡s Goldbart
Dan Trachtenberg
Michael Goi
Guy Moshe
Mick Garris
Chris Holt
Stephen Cooter
Michael Lachmann
David Lickley
Mark Neale
Howie Askins
Jacob Tierney
Kevin Deters
Stevie Wermers
Robert B. Weide
Michael Simon
ValÃ©rie Donzelli
William Shatner
Chris Crow
Sam Fischer	
Levan Bakhia
Beqa Jguburia
Evan Glodell
Mark Duplass
Jay Duplass
Stevie Wermers
Xavier Gens
Arthur Bradford
Paul A. Kaufman
Terence Davies
Christophe Barratier
David Keating
Audrey Estrougo
Jeffrey Fine
James Marsh
Darnell Martin
Kevin Macdonald
Zillah Bowes
Jason Hewitt
Oskar JÃ³nasson
Toby Genkel
Gunnar Karlsson
Matthew Vaughn
Evan Oppenheimer
J.B. Rogers
Adam Deacon
Daniel Toland
Geoffrey Sax
Jill Sprecher
Adam Green
Joe Lynch
Adam Rifkin
Tim Sullivan
Jonathan Teplitzky
Reinout Oerlemans
Arlene Sanford
Marcus Graves
Ryan Little
Brian Miller
David Gelb
John Pogue
Robert Dornhelm
Beto GÃ³mez
Louis C.K.
Tom Shadyac
Julian Farino
Sean Branney
Mark Atkins
Buddy Giovinazzo
Douglas Buck
David Gregory
Karim Hussain
Tom Savini
Richard Stanley
Alex Chandon
Steven C. Miller
Quentin Tarantino
Marshall Cook
Joe Smalley
Tess Smalley
GÃ©rald HustacheMathieu
Andrew Rossi
Timothy A. Chey
Kevin Tancharoen
Savage Steve Holland
Israel Luna
Martin Scorsese
Shane Van Dyke
Antonio Negret
Jonathan M. Shiff
Brett Simmons
Rodman Flender
Prachya Pinkaew
Jason Cohn
Bill Jersey
Q. Allan Brocka
Robert Hall
Sam Liu
Daniel Lindsay
T.J. Martin
Damian Lee
David Redmon
Ashley Sabin
Brett Pierce
Drew T. Pierce
Marc Erlbaum
Gil Cates Jr.
Garrett Brawith
Mark Rosman
Bess Kargman
Yann Samuell
Taylor Sheridan
Stephen Kay
Michael F. Sears
Jim Fall
Jennifer Siebel Newsom
John Moffitt
Craig Pryce
Steven Kostanski
Constance Marks
Paul Campion
James Moll
Pierre Rambaldi
Joe Berlinger
Bruce Sinofsky
Laura Craig Gray
Tristan Quinn
Aimee Lagos
Roko Belic
Emad Burnat
Guy Davidi
Jack Perez
Michael Lembeck
Michael Lange
William Joyce
Brandon Oldenburg
Geoff Meed
Morgan Spurlock
Leon Ford
Paul Mariano
Kurt Norton
Werner Herzog
Andrew Erwin
Jon Erwin 
Nitesh Tiwari
Vikas Bahl
J.C. Calciano
Michael Axelgaard
Todd Haynes
Jeff Kanew
Adam Gierasch
Doug Walker
John Dunson
Sean Dunson
Steve Martino
Mike Thurmeier
Liz Garbus
David Weissman
Bill Weber
Mark Cousins
Ruairi Robinson
Robert GuÃ©diguian
Shannon Hartman
Leslie Small
Tim Story
Jason Priestley
Kiran Rao
Andrea Blaugrund
Christopher Kezelos
Thierry Binisti
David Mackenzie
Carol Morley
Cameron Crowe
Liz Garbus
Eldar Rapaport
J.C. Khoury

Peter Jackson
Chris Columbus
Chris Wedge
Carlos Saldanha
Doug Liman
Paul W.S. Anderson
Sam Raimi
George Lucas
Steven Spielberg
Barry Sonnenfeld
Roman Polanski
Steven Spielberg
Dean DeBlois
Chris Sanders
Louis Leterrier
Corey Yuen Kwai
Rob Cohen
Ron Clements
John Musker
Lee Tamahori
Danny Boyle
Wayne Wang
Guillermo del Toro
Martin Scorsese
David Fincher
Rob Minkoff
Walt Becker
Curtis Hanson
Steven Brill
Gurinder Chadha
John Kafka
Marc Lawrence
M. Night Shyamalan
Gore Verbinski
Rod Daniel
Adam Shankman
Joel Zwick
Chris Weitz
Paul Weitz
Bradley Raymond
Andrew Davis
Joel Schumacher
Stuart Baird
Kurt Wimmer
Miguel Arteta
Stephen Daldry
Sam Mendes
Jay Roach
Michael Lembeck
Christopher Nolan
Steve Beck
Raja Gosnell
Kevin Donovan
Kelly Asbury
Lorna Cook
Jim Gillespie
Steven Shainberg
Chuck Russell
Betty Thomas
Michael Moore
Spike Lee
Larry Clark
Edward Lachman
Victor Cook
Steve Loter
Don MacKinnon
Lisa Schaffer
Phil Alden Robinson
Ronny Yu
Randall Wallace
Jeff Tremaine
Tom Brady
Julie Taymor
Barbet Schroeder
Spike Jonze
Andy Tennant
Tim Story
Ron Shelton
Simon Wells
Walter Hill
Roger Kumble
Daisy von Scherler Mayer
John Woo
Nick Cassavetes
Gary Katona
Ed Wexler
Michael Lehmann
Owen Hurley
Adrian Lyne
Roger Michell
Paul Thomas Anderson
Kathryn Bigelow
David Wu
Ellory Elkayem
Andrzej Sekula
Michael Rymer
Robert Rodriguez
Charles Grosvenor
Michael Apted
Marcus Raboy
Robin Budd
Donovan Cook
Douglas McGrath
Stephen Herek
Dewey Nicks
Wallace Wolodarsky
Bob Gale
Rob Marshall
Mark Romanek
Brian De Palma
Seth Kearsley
Michael CatonJones
Mark Mylod
Jaume BalaguerÃ³
Rob Bowman
Tom Dey
Andrew Niccol
Carl Franklin
Brad Silberling
Gregory Hoblit
Alexander Payne
John Stockwell
Clint Eastwood
Steven Soderbergh
Bob Dolman
Shekhar Kapur
Phillip Noyce
Phil Weinstein
Peter Mullan
Ed Decter
Mark Pellington
Marco Brambilla
Brian Levant
Todd Haynes
John Lee Hancock
Joel Schumacher
Craig R. Baxley
George Clooney
Roger Avary
Marc Evans
Rick Bota
Chen Kaige
Breck Eisner
FÃ©lix EnrÃ­quez AlcalÃ¡
John Fawcett
Tobe Hooper
Jeremy Kagan
Michael Katleman
Sergio MimicaGezzan
Bryan Spicer
Thomas J. Wright
Wych Kaosayananda
Harold Ramis
Luis Mandoki
Bob Misiorowski
Woody Allen
Jonas Ã…kerlund
Jonathan Frakes
Rick Rosenthal
D.J. Caruso
Neil Marshall
Bob Rafelson
Shawn Levy
Kevin Reynolds
Joe Carnahan
Toni Myers
John McTiernan
Robert Harmon
Joe Chappelle
Mike Leigh
Carlos Saldanha
Rick Famuyiwa
Tyler Perry
Callie Khouri
Denzel Washington
Jeffrey Porter
Michael Winterbottom
Michael Vejar
Larry Shaw
Burr Steers
Kari Skogland
Guy Ritchie
Phillip Noyce
Mort Nathan
Peter Kosminsky
Lucky McKee
Tamra Davis
Ron Underwood
Liliana Cavani
Stephen Gaghan
Tom Tykwer
Robert Iscove
Marcus Adams
Giacomo Campiotti
David Cronenberg
Michael J. Bassett
Brett Ratner
Lisa Cholodenko
Reginald Hudlin
Paul Greengrass
James T. Walker
Tom Shadyac
Cess Silvera
Adam Doench
Lyndale V. Pettus
Charles Stone III
Oliver Parker
John Schultz
Gus Van Sant
Craig R. Baxley
Peter Care
Tuck Tucker
David Carson
Michael Hoffman
Michael Kalesniko
Don Michael Paul
Anthony Russo
Joe Russo
Stephen Frears
Richard J. Lewis
CostaGavras
Maggie Greenwald
Jonathan Demme
Jake Kasdan
Troy Miller
Kevin Bray
Martyn Burke
William Malone
Robert Vince
David Jacobson
Cathy Malkasian
Jeff McGrath
Paul Schrader
Craig McCracken
Walt Becker
Don Coscarelli
Neil LaBute
Steve Purcell
Bruce Beresford
Jesse Vaughan
Godfrey Reggio
Steven Soderbergh
Frank Longo
John Stainton
Danny DeVito
Barry Sonnenfeld
Morgan J. Freeman
Steve Oedekerk
Shaad Ali
James Cox
John Polson
Peter Gilbert
Simyung Lee
Jeffrey Blitz
Malcolm D. Lee
Bill Corcoran
David Twohy
Matthew Bright
GÃ©rard PirÃ¨s
Justin Lin
Keith Fulton
Louis Pepe
Lynne Ramsay
Steve Purcell
Daniel Algrant
Menno Meyjes
JosÃ© Padilha
Felipe Lacerda
JeanPierre Dardenne
Luc Dardenne
David Lynch
Jay Russell
Dylan Kidd
Fernando LeÃ³n de Aranoa
Guy Ferland
Tommy Lee Wallace
Jordan Brady
Bruce McCulloch
Fabien Onteniente
Nick Hurran
Adam Curtis
Perry Andelin Blake
Ken Loach
Scott Kalvert
Toshiya Shinohara
Fumihiko Sori
Karen Disher
Mike Nawrocki
Phil Vischer
Chris Angel
Sanjay Gupta
J.M. Kenny
Nick Broomfield
Nanette Burstein
Brett Morgen
Quentin Tarantino
Frank Darabont
Robert Zemeckis
Roger Allers
Rob Minkoff
Jan de Bont
Peter Farrelly
Peter Segal
Neil Jordan
Toby Shelton
Alan Zaslove
Tad Stones
James Cameron
Chuck Russell
Richard Donner
Roland Emmerich
Phillip Noyce
Oliver Stone
Kevin Smith
John Landis
John Pasquin
Edward Zwick
Stephen Hopkins
Mike Newell
Mick Garris
Sam Weisman
Joel Schumacher
Alex Proyas
Donald Petrie
Brian Levant
Les Mayfield
David Carson
Tom Shadyac
Andrew Bergman
Alan Metter
Barry Levinson
Ivan Reitman
Wes Craven
Russell Mulcahy
Peter Jackson
Richard Rich
Pixote Hunt
Joe Johnston
Maurice Hunt
Christopher Cain
Michael Lehmann
Roy Allen Smith
Richard Rush
Tim Burton
Peter Hyams
Lawrence Kasdan
Norman Jewison
Roman Polanski
Stephan Elliott
Robert Redford
Deran Sarafian
Danny Boyle
P.J. Hogan
Steven E. de Souza
Luis Llosa
Corey Yuen Kwai
Don Bluth
Gary Goldman
Andrew Morahan
Steven Seagal
Dennis Hopper
Oley Sassone
Caroline Thompson
Howard Deutch
Kenneth Branagh
Penny Marshall
Keenen Ivory Wayans
Peter MacDonald
Robert Altman
Adam Rifkin
Joel Coen
Ben Stiller
Lee Tamahori
Stephen Sommers
Woody Allen
Don Bluth
Gary Goldman
Hugh Wilson
Gillian Armstrong
William Dear
Roger Donaldson
Alan Rudolph
Mike Nichols
Hal Hartley
Nicholas Hytner
Jeff Pollack
John Badham
Atom Egoyan
Duwayne Dunham
Nora Ephron
Michael Apted
Fred Schepisi
Anthony Waller
Martin Campbell
Richard Benjamin
Michael Apted
Don Coscarelli
Jonathan Lynn
Rupert Wainwright
Steve James
Jessie Nelson
Daniel Petrie
James Yukich
Ron Howard
Boaz Yakin
Roberto Benigni
Alan Parker
Gregg Champion
Daniel Petrie
MilÄo ManÄevski
Ted Demme
David S. Ward
Stephen Norrington
Steve Miner
Rob Reiner
George Huang
Paul Michael Glaser
Alain BerbÃ©rian
Garry Marshall
Robert Benton
George Gallo
Gordon Chan
William Friedkin
Robert Rodriguez
Paul Weiland
Allan A. Goldstein
Simon Wincer
Paul Hogan
Greg Coote
Bernard Rose
Jeremy Leven
Jonathan Kaplan
Charles Shyer
Lars von Trier
Penelope Spheeris
Albert Pyun
Rodman Flender
David O. Russell
Jefery Levy
Patrick Read Johnson
Kim Henkel
Howard Zieff
Ernest R. Dickerson
Jonathan Prince
Curtis Hanson
Mark Rydell
James Gray
Michael Ritchie
Christopher Menaul
John Waters
Alek Keshishian
Charles T. Kanganis
Andrew Fleming
John Dahl
Charles Haid
George T. Miller
Franco Amurri
Gillies MacKinnon
Jon Avnet
John G. Avildsen
Mike Binder
Michael Ritchie
Stuart Orme
Kensho Yamashita
Wes Anderson
Spike Lee
Iain Softley
Terry Zwigoff
Kevin Reynolds
Bill L. Norton
Steve Wang
Shoji Kawamori
Shinichiro Watanabe
